Wandb run started
Optimizers Created
Dataloader reset
Beginning Training
====================================================================================================
Model Parameters: 32.1M
{'d_model': 256, 'n_heads': 8, 'n_layers': 8, 'vocab_size': 50304, 'seq_len': 128, 'r': 4, 'p': 2, 'max_steps': 1000000, 'batch_size': 32, 'adam_lr': 0.0003, 'muon_lr': 3e-06}
====================================================================================================
out_proj.weight tensor(0.2796, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3449, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8841, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.7937, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9250, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.2040, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.7467, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3792, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.0190, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3949, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8172, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8786, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.0657, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.9662, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.4098, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.9510, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3973, device='cuda:0')
out_proj.weight tensor(0.6807, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1573, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(1.4404, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.6778, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.3928, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5806, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(2.9405, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1692, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8629, device='cuda:0')
step 3210 | loss 6.5548 | norm 6.9649 | time 1046.4270ms
decoder_stack.0.attn.wq.weight tensor(30.6656, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(32.3043, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6014, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1067, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1356, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.7438, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0833, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.4584, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6738, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(244.4963, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.4087, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.4909, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6344, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1041, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6896, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7840, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1682, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0751, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7778, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3416, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0973, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5497, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(28.4061, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.2405, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6861, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9721, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4996, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5359, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(1.4447, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.3676, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.4442, device='cuda:0')
out_proj.weight tensor(0.7276, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4430, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2370, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.0847, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.9153, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8906, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.5704, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3745, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.2847, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5869, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9984, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(2.7703, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4129, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6139, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1340, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9590, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2177, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.7757, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.4002, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2177, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1324, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0592, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(0.9567, device='cuda:0')
out_proj.weight tensor(0.8944, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7769, device='cuda:0')
out_proj.weight tensor(0.6669, device='cuda:0')
out_proj.weight tensor(1.0586, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3189, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.3963, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.4193, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8558, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1850, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4963, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(3.3311, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(3.4785, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6166, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2247, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2330, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.2489, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1120, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.7648, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.9699, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.6167, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(2.4469, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9476, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0381, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1421, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.9094, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6779, device='cuda:0')
step 3220 | loss 6.6997 | norm 4.6835 | time 1043.5076ms
decoder_stack.0.attn.wq.weight tensor(3.6587, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1036, device='cuda:0')
out_proj.weight tensor(0.8652, device='cuda:0')
out_proj.weight tensor(1.6152, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.9828, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8756, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4639, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(12.2159, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7051, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.2167, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7613, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2164, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8970, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6280, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(53.5117, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2098, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3999, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.6455, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2814, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0835, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8453, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0785, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7283, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.4841, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3621, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.4794, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2623, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9974, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(2.7545, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2953, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(63.3431, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.8760, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8508, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0890, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(21.2074, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(97.4504, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.7598, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9119, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(3.5680, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.6726, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.4768, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8283, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6103, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.5723, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3069, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1870, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7023, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2332, device='cuda:0')
out_proj.weight tensor(0.8381, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4329, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3421, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0091, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4179, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8971, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5109, device='cuda:0')
out_proj.weight tensor(1.1761, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3620, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(4.4344, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.0037, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3823, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2396, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0062, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.0666, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1628, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.0126, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9290, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4471, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(45.8078, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5035, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.5068, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3107, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.0158, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(2.6279, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0563, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.8875, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9204, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(14.8690, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8346, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9434, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6062, device='cuda:0')
step 3230 | loss 6.7062 | norm 3.3207 | time 1062.0611ms
decoder_stack.0.attn.wq.weight tensor(1.5870, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(7.4499, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3043, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7062, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9741, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7616, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.2495, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9734, device='cuda:0')
out_proj.weight tensor(0.5795, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.9948, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8352, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3916, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.7526, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(4.4214, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6838, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7617, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(1.0840, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2506, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.9384, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0584, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1721, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5120, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.3821, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.3105, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6586, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.5179, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1062, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(6.5114, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8711, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8732, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6840, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5205, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8946, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(2.0540, device='cuda:0')
out_proj.weight tensor(0.8671, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.0779, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6616, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.3079, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.9148, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1400, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3856, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.6966, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.2582, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9757, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(3.7862, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1177, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.0566, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8100, device='cuda:0')
out_proj.weight tensor(0.7891, device='cuda:0')
out_proj.weight tensor(1.3173, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2942, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3217, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6914, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4874, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3005, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5162, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3611, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1032, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7729, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5530, device='cuda:0')
out_proj.weight tensor(1.0080, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1434, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.8771, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.0358, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1930, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.3211, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.4864, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.7359, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.7157, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9352, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5456, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6850, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.9965, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.8671, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0091, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3464, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(0.8012, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5819, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.3037, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0395, device='cuda:0')
step 3240 | loss 6.7150 | norm 6.1081 | time 1151.5706ms
decoder_stack.1.attn.wq.weight tensor(30.0213, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.6525, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3591, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2579, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5846, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8826, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5906, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.1433, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.8845, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5585, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6731, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9600, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9114, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1667, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.2068, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.2801, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.5121, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.8145, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5888, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9208, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1820, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0495, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.2876, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2277, device='cuda:0')
out_proj.weight tensor(0.6414, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0204, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3085, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3342, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4413, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6477, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4179, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9820, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8258, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9711, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.9809, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(114.0554, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.7007, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8597, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0391, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4553, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(6.1480, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(90.5446, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4904, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7513, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9297, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8832, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5378, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9081, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1090, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2746, device='cuda:0')
out_proj.weight tensor(1.3996, device='cuda:0')
out_proj.weight tensor(1.1118, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(1.2504, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0133, device='cuda:0')
out_proj.weight tensor(0.6839, device='cuda:0')
